Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"66"	"0.5593"	"ELK4_HEK293_HG19"	"ELK4"	"21"	"1822"	"0.2573"	"0.953"	"1.19"	"ENCODE--ChIP-seq"	"RPL4,CCNH,ULK4,ACTB,GLS,RPL37,MEF2A,RPL41,RPS27,CALU,ATR,GDI2,COX7C,CAP1,SLC20A2,CASC4,EP300,TPR,ITGB1,HIBCH,ALS2"
"gene_set_query"	"67"	"0.5678"	"ZNF143_HELAS3_HG19"	"ZNF143"	"21"	"1835"	"0.2669"	"0.953"	"1.182"	"ENCODE--ChIP-seq"	"PPP4R1,DLEU1,RPL37,WSB1,RPL41,DNAH14,RPS25,CCDC88A,CALU,GDI2,COX7C,RALGPS2,CASC4,PPP1CB,LEPR,NOTCH2,RASAL2,PHF21A,DSP,RASA1,NFAT5"
"gene_set_query"	"68"	"0.5763"	"FOXA1_T47D_HG19"	"FOXA1"	"10"	"817"	"0.281"	"0.953"	"1.265"	"ENCODE--ChIP-seq"	"ACTB,WSB1,INTU,LARS,MLLT10,RPS29,AKAP10,GPAM,PHF21A,HSPB1"
"gene_set_query"	"69"	"0.5847"	"ESRRA_HEPG2_HG19"	"ESRRA"	"2"	"108"	"0.2838"	"0.953"	"1.926"	"ENCODE--ChIP-seq"	"MLLT10,GDI2"
"gene_set_query"	"70"	"0.5932"	"BCL11A_H1HESC_HG19"	"BCL11A"	"2"	"108"	"0.2838"	"0.953"	"1.926"	"ENCODE--ChIP-seq"	"RPL41,AXL"
"gene_set_query"	"71"	"0.6017"	"SREBF1_HEPG2_HG19"	"SREBF1"	"6"	"455"	"0.2868"	"0.953"	"1.364"	"ENCODE--ChIP-seq"	"PANK3,ACSL4,HIF1A,CAMKMT,AHI1,ALS2"
"gene_set_query"	"72"	"0.6102"	"RXRA_GM12878_HG19"	"RXRA"	"4"	"292"	"0.3186"	"0.953"	"1.418"	"ENCODE--ChIP-seq"	"ACTB,RPL41,ATR,ADNP"
"gene_set_query"	"73"	"0.6186"	"IRF4_GM12878_HG19"	"IRF4"	"19"	"1715"	"0.3239"	"0.953"	"1.144"	"ENCODE--ChIP-seq"	"RPL4,ULK4,RPL37,MEF2A,PIK3R1,HACD2,RPS29,ATR,SMG1,CAP1,RANBP2,ANKRD36,CASC4,PPP1CB,CAMKMT,NOTCH2,ZMAT3,TPR,MAT2A"
"gene_set_query"	"74"	"0.6271"	"FOXM1_GM12878_HG19"	"FOXM1"	"17"	"1524"	"0.3257"	"0.953"	"1.152"	"ENCODE--ChIP-seq"	"ULK4,GLS,SOX4,MEF2A,HIF1A,CCDC88A,RPS27,RPS29,CALU,ATR,DENND1B,COX7C,NT5E,SF3B1,GPAM,NOTCH2,NFAT5"
"gene_set_query"	"75"	"0.6356"	"MAX_HEPG2_HG19"	"MAX"	"31"	"2892"	"0.3305"	"0.953"	"1.106"	"ENCODE--ChIP-seq"	"LDLRAD3,SMC6,RPL37,WSB1,ACTN1,ATG10,ACSL4,TMTC2,RNPC3,LARS,PRELID2,DNAH14,SMARCA1,RPS25,RPS27,RPS29,CALU,ATR,DENND1B,GDI2,AKAP10,ANKRD50,SF3B1,RANBP2,MYEF2,SMCHD1,ZMAT3,TMEM232,RASA1,DSG2,NFAT5"
"gene_set_query"	"76"	"0.6441"	"PBX3_SKNSH_HG19"	"PBX3"	"21"	"1919"	"0.3322"	"0.953"	"1.13"	"ENCODE--ChIP-seq"	"RPL4,GLS,MYC,MEF2A,ACTN1,HIF1A,CCDC88A,CALU,ATR,GDI2,UCHL1,ANKRD50,SNX14,CDH2,RASAL2,HMGA2,ITGB1,DST,ALS2,NFAT5,SLIT3"
"gene_set_query"	"77"	"0.6525"	"TBP_GM12878_HG19"	"TBP"	"20"	"1843"	"0.3498"	"0.953"	"1.12"	"ENCODE--ChIP-seq"	"RPL4,RPL37,CCDC93,SOX4,HIF1A,LARS,DNAH14,RPS27,NCEH1,APOLD1,SF3B1,RANBP2,PPP1CB,EP300,ATP6V1A,ITPR2,SKIL,HSPB1,HIBCH,NFAT5"
"gene_set_query"	"78"	"0.661"	"ZNF274_K562_HG19"	"ZNF274"	"10"	"887"	"0.3671"	"0.96"	"1.164"	"ENCODE--ChIP-seq"	"RPL4,ACTB,RPL41,PRRC2C,RPS27,ADNP,SPECC1,AHI1,MAT2A,ADSS"
"gene_set_query"	"79"	"0.6695"	"HSF1_HEPG2_HG19"	"HSF1"	"3"	"222"	"0.3677"	"0.96"	"1.399"	"ENCODE--ChIP-seq"	"RPS29,SLC20A2,MAT2A"
"gene_set_query"	"80"	"0.678"	"NR2F2_HEPG2_HG19"	"NR2F2"	"2"	"134"	"0.3756"	"0.96"	"1.547"	"ENCODE--ChIP-seq"	"MXRA8,SMARCA1"
"gene_set_query"	"81"	"0.6864"	"MEF2C_GM12878_HG19"	"MEF2C"	"2"	"135"	"0.3791"	"0.96"	"1.535"	"ENCODE--ChIP-seq"	"MEF2A,ADNP"
"gene_set_query"	"82"	"0.6949"	"CEBPD_HEPG2_HG19"	"CEBPD"	"12"	"1105"	"0.3943"	"0.96"	"1.121"	"ENCODE--ChIP-seq"	"PANK3,ACTB,WSB1,ACTN1,LARS,RPL41,SMARCA1,CCDC88A,RPS27,COX7C,ZMAT3,ITGB1"
"gene_set_query"	"83"	"0.7034"	"SETDB1_K562_HG19"	"SETDB1"	"29"	"2798"	"0.399"	"0.96"	"1.069"	"ENCODE--ChIP-seq"	"PANK3,GLS,CDC27,ATG10,KCNQ5,PIK3R1,LARS,RPL41,LRBA,DNAH14,MLLT10,RPS27,CALU,ATR,DENND1B,COX7C,AKAP10,RANBP2,GPAM,SNX14,CASC4,IGF1R,ADNP,RASAL2,ZMAT3,TPR,SMAD5,MAT2A,ADSS"
"gene_set_query"	"84"	"0.7119"	"NFATC1_GM12878_HG19"	"NFATC1"	"15"	"1407"	"0.4005"	"0.96"	"1.1"	"ENCODE--ChIP-seq"	"ULK4,RPL37,MEF2A,WSB1,RPS27,ATR,COX7C,XPO1,NT5E,SF3B1,RANBP2,MYO9A,ZMAT3,HSPB1,ADSS"
"gene_set_query"	"85"	"0.7203"	"CREB1_K562_HG19"	"CREB1"	"18"	"1715"	"0.41"	"0.96"	"1.083"	"ENCODE--ChIP-seq"	"CCNH,ULK4,WSB1,HACD2,LARS,RPL41,PRRC2C,RPS27,RPS29,ATR,RANBP2,GPAM,SNX14,PPP1CB,RASAL2,TMEM232,AHI1,ALS2"
"gene_set_query"	"86"	"0.7288"	"THAP1_K562_HG19"	"THAP1"	"17"	"1627"	"0.4208"	"0.96"	"1.078"	"ENCODE--ChIP-seq"	"CCNH,ULK4,RPL37,ACTN1,HACD2,DNAH14,CCDC88A,ATR,RANBP2,MYO9A,PPP1CB,SMCHD1,CAMKMT,ZMAT3,TPR,AHI1,TRPC1"
"gene_set_query"	"87"	"0.7373"	"ELK1_HELAS3_HG19"	"ELK1"	"19"	"1844"	"0.4358"	"0.96"	"1.063"	"ENCODE--ChIP-seq"	"CDC27,DLEU1,DDX17,WSB1,ATG10,ACSL4,PIK3R1,LARS,DNAH14,RPS29,GDI2,COX7C,AKAP10,CAP1,SLC20A2,MYO9A,COL4A4,SPECC1L,SMAD5"
"gene_set_query"	"88"	"0.7458"	"SIX5_H1HESC_HG19"	"SIX5"	"12"	"1145"	"0.4398"	"0.96"	"1.081"	"ENCODE--ChIP-seq"	"PANK3,RPL37,HACD2,LARS,RPL41,RPS25,AHCTF1,COX7C,UCHL1,TPR,SPECC1,ADSS"
"gene_set_query"	"89"	"0.7542"	"ATF2_H1HESC_HG19"	"ATF2"	"18"	"1749"	"0.4408"	"0.96"	"1.062"	"ENCODE--ChIP-seq"	"RPL4,CCNH,MYC,SOX4,MEF2A,ATG10,LARS,PRRC2C,RPS25,CCDC88A,RPS27,ATR,SF3B1,RANBP2,AXL,CASC4,UQCC1,ALS2"
"gene_set_query"	"90"	"0.7627"	"ELF1_SKNSH_HG19"	"ELF1"	"19"	"1858"	"0.448"	"0.96"	"1.055"	"ENCODE--ChIP-seq"	"RPL4,CCNH,ULK4,SMC6,RPL37,MEF2A,RNPC3,LARS,RPS25,RPS27,XKR6,ATR,COX7C,CAP1,SNX14,TPR,ITGB1,HIBCH,ADSS"
"gene_set_query"	"91"	"0.7712"	"NR2C2_K562_HG19"	"NR2C2"	"4"	"355"	"0.4546"	"0.96"	"1.163"	"ENCODE--ChIP-seq"	"RPL37,RPS25,ATP6V1A,RASAL2"
"gene_set_query"	"92"	"0.7797"	"SP4_H1HESC_HG19"	"SP4"	"14"	"1367"	"0.4619"	"0.96"	"1.056"	"ENCODE--ChIP-seq"	"CCNH,CDC27,RPL37,PRRC2C,RPS25,CCDC88A,RPS27,GDI2,COX7C,SF3B1,CASC4,SPECC1L,ALS2,NFAT5"
"gene_set_query"	"93"	"0.7881"	"CBX2_K562_HG19"	"CBX2"	"18"	"1781"	"0.4697"	"0.96"	"1.042"	"ENCODE--ChIP-seq"	"CDC27,COL8A1,ZFPM2,HIF1A,NR2F1,PRRC2C,SMARCA1,RALGPS2,KANK1,FRY,EFEMP1,SACS,NOTCH2,SCIN,SPECC1,LAMC1,SHROOM3,CAMK2A"
"gene_set_query"	"94"	"0.7966"	"GABPA_HELAS3_HG19"	"GABPA"	"22"	"2194"	"0.4745"	"0.96"	"1.034"	"ENCODE--ChIP-seq"	"CCNH,ULK4,RPL37,LARS,RPL41,RPS25,RPS27,CALU,ATR,GDI2,COX7C,AKAP10,CAP1,SLC20A2,SF3B1,ANKRD36,CASC4,SMCHD1,LEPR,ZMAT3,TPR,ITGB1"
"gene_set_query"	"95"	"0.8051"	"ZEB1_HEPG2_HG19"	"ZEB1"	"2"	"169"	"0.4905"	"0.96"	"1.223"	"ENCODE--ChIP-seq"	"LRBA,FLNA"
"gene_set_query"	"96"	"0.8136"	"BACH1_K562_HG19"	"BACH1"	"18"	"1814"	"0.4992"	"0.96"	"1.023"	"ENCODE--ChIP-seq"	"ACTB,MYC,CDC27,MEF2A,WSB1,LRBA,CALU,XPO1,CAP1,APOLD1,SNX14,SMCHD1,SPECC1,SMAD5,AHI1,ERC1,NFAT5,MAT2A"
"gene_set_query"	"97"	"0.822"	"MYB_MELCELLLINE_MM9"	"MYB"	"6"	"594"	"0.519"	"0.96"	"1.042"	"ENCODE--ChIP-seq"	"COX7C,SF3B1,RANBP2,PPIP5K2,SKIL,UQCC1"
"gene_set_query"	"98"	"0.8305"	"NFYB_GM12878_HG19"	"NFYB"	"18"	"1839"	"0.5214"	"0.96"	"1.009"	"ENCODE--ChIP-seq"	"ACTB,GLS,CCDC93,ACTN1,ACSL4,LARS,RPL41,RPS25,ATR,GDI2,CAP1,GPAM,SNX14,SMCHD1,ITPR2,UQCC1,SH3D19,ADSS"
"gene_set_query"	"99"	"0.839"	"EBF1_GM12878_HG19"	"EBF1"	"26"	"2676"	"0.5282"	"0.96"	"1.002"	"ENCODE--ChIP-seq"	"RPL4,SMC6,RPL37,MEF2A,RNPC3,LARS,RPL41,RPS27,XPO1,CAP1,SLC20A2,RANBP2,GPAM,SNX14,CASC4,EP300,ITPR2,RASAL2,PHF21A,ZMAT3,UQCC1,ITGB1,HSPB1,RASA1,NFAT5,ADSS"
"gene_set_query"	"100"	"0.8475"	"STAT5A_GM12878_HG19"	"STAT5A"	"12"	"1230"	"0.5347"	"0.96"	"1.006"	"ENCODE--ChIP-seq"	"MEF2A,RNPC3,LARS,RPS25,RPS27,ATR,APOLD1,RANBP2,PHF21A,ZMAT3,HIBCH,MAT2A"
"gene_set_query"	"101"	"0.8559"	"POU2F2_GM12891_HG19"	"POU2F2"	"15"	"1563"	"0.5545"	"0.96"	"0.9893"	"ENCODE--ChIP-seq"	"GLS,RPL37,SOX4,LARS,RPS29,ATR,DENND1B,GDI2,XPO1,SF3B1,RANBP2,GPAM,SNX14,EP300,RASAL2"
"gene_set_query"	"102"	"0.8644"	"ATF1_K562_HG19"	"ATF1"	"17"	"1833"	"0.607"	"0.96"	"0.9557"	"ENCODE--ChIP-seq"	"CDC27,SOX4,WSB1,ACTN1,ATG10,LARS,RPL41,DNAH14,RPS27,NCEH1,COX7C,RANBP2,GPAM,PPP1CB,SKIL,TMEM232,AHI1"
"gene_set_query"	"103"	"0.8729"	"NFYA_HELAS3_HG19"	"NFYA"	"17"	"1834"	"0.6078"	"0.96"	"0.9552"	"ENCODE--ChIP-seq"	"SOX4,MEF2A,ACTN1,ATG10,ACSL4,INTU,PIK3R1,LARS,CCDC88A,CALU,GDI2,CAP1,GPAM,SNX14,ITPR2,SPECC1,AHI1"
"gene_set_query"	"104"	"0.8814"	"FLI1_MEGAKARYOCYTE_MM9"	"FLI1"	"17"	"1837"	"0.6104"	"0.96"	"0.9536"	"ENCODE--ChIP-seq"	"SMC6,MYC,CDC27,RPL37,RNPC3,RPL41,RPS25,RPS27,CALU,AHCTF1,GDI2,AKAP10,CAP1,SF3B1,PPIP5K2,CAMKMT,ATP6V1A"
"gene_set_query"	"105"	"0.8898"	"RUNX3_GM12878_HG19"	"RUNX3"	"14"	"1540"	"0.632"	"0.96"	"0.9366"	"ENCODE--ChIP-seq"	"SMC6,CDC27,DDX17,ATG10,RNPC3,LARS,RPS27,ATR,SLC20A2,GPAM,RASAL2,TPR,SMAD5,NFAT5"
"gene_set_query"	"106"	"0.8983"	"BATF_GM12878_HG19"	"BATF"	"6"	"676"	"0.6414"	"0.96"	"0.9143"	"ENCODE--ChIP-seq"	"WSB1,LARS,RPS29,SMG1,NOTCH2,ITGB1"
"gene_set_query"	"107"	"0.9068"	"CTCFL_K562_HG19"	"CTCFL"	"19"	"2154"	"0.6881"	"0.96"	"0.9086"	"ENCODE--ChIP-seq"	"PPP4R1,PRELID2,SPIN1,KANK1,GPC1,ANKRD36,PPP1CB,SMCHD1,ADNP,DSC2,ITPR2,TPR,SKIL,SPECC1,BICD1,HIBCH,DSG2,MAT2A,ADSS"
"gene_set_query"	"108"	"0.9153"	"SREBF2_GM12878_HG19"	"SREBF2"	"3"	"366"	"0.6904"	"0.96"	"0.8437"	"ENCODE--ChIP-seq"	"PANK3,RPS29,APOLD1"
"gene_set_query"	"109"	"0.9237"	"IRF1_K562_HG19"	"IRF1"	"37"	"4204"	"0.7326"	"0.96"	"0.9065"	"ENCODE--ChIP-seq"	"CCNH,SMC6,GLS,CCDC93,MEF2A,ACTN1,ATG10,ACSL4,MXRA8,PIK3R1,HIF1A,LARS,RPL41,PRRC2C,RPS25,RPS27,RPS29,CALU,ATR,DENND1B,GDI2,COX7C,SLC20A2,RANBP2,GPAM,CASC4,EP300,SPECC1L,SKIL,SMAD5,ITGB1,HSPB1,TRPC1,ALS2,DSG2,MAT2A,ADSS"
"gene_set_query"	"110"	"0.9322"	"HNF4A_HEPG2_HG19"	"HNF4A"	"20"	"2396"	"0.7709"	"0.96"	"0.8594"	"ENCODE--ChIP-seq"	"CCDC93,WSB1,HACD2,PRELID2,NR2F1,MLLT10,CCDC88A,GDI2,RALGPS2,SLC20A2,SNX14,SMCHD1,DSC2,SKIL,DSP,BMP2K,NFAT5,LRP1,EHBP1,MAT2A"
"gene_set_query"	"111"	"0.9407"	"MYBL2_HEPG2_HG19"	"MYBL2"	"12"	"1487"	"0.7715"	"0.96"	"0.8306"	"ENCODE--ChIP-seq"	"RPL37,MEF2A,DDX17,WSB1,HIF1A,RPL41,PRRC2C,RPS27,COX7C,AKAP10,ITPR2,ADSS"
"gene_set_query"	"112"	"0.9492"	"NFE2_GM12878_HG19"	"NFE2"	"15"	"1854"	"0.7865"	"0.962"	"0.8327"	"ENCODE--ChIP-seq"	"PANK3,RPL37,INTU,HIF1A,PRRC2C,RPS27,RPS29,AKAP10,SF3B1,MYO9A,GRIP1,ATP6V1A,SMAD5,TMEM232,ALS2"
"gene_set_query"	"113"	"0.9576"	"CEBPZ_HEPG2_HG19"	"CEBPZ"	"5"	"801"	"0.8854"	"0.988"	"0.6413"	"ENCODE--ChIP-seq"	"PIK3R1,RPS27,XPO1,GPAM,RASAL2"
"gene_set_query"	"114"	"0.9661"	"HNF4G_HEPG2_HG19"	"HNF4G"	"3"	"556"	"0.9046"	"0.988"	"0.5538"	"ENCODE--ChIP-seq"	"CDC27,GDI2,SPECC1L"
"gene_set_query"	"115"	"0.9746"	"IRF3_GM12878_HG19"	"IRF3"	"13"	"1865"	"0.9061"	"0.988"	"0.7166"	"ENCODE--ChIP-seq"	"ACTB,GLS,CDC27,SOX4,RPS27,RPS29,CALU,ATR,GDI2,ITPR2,UQCC1,ALS2,MAT2A"
"gene_set_query"	"116"	"0.9831"	"SP2_H1HESC_HG19"	"SP2"	"4"	"1095"	"0.9929"	"1.0"	"0.3743"	"ENCODE--ChIP-seq"	"GLS,ACTN1,RPL41,XPO1"
"gene_set_query"	"117"	"0.9915"	"STAT2_K562_HG19"	"STAT2"	"0"	"252"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"118"	"1.0"	"NANOG_H1HESC_HG19"	"NANOG"	"0"	"102"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
