Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"61"	"0.2054"	"ZEB1"	"ZEB1"	"23"	"1451"	"0.08556"	"0.389"	"1.397"	"ReMap--ChIP-seq"	"MT-ND4L,CPNE7,MT-ND3,RPS11,MT-CO2,PFN1,TTYH3,COL1A1,TNFRSF12A,AHNAK,SSNA1,FLNA,MT-ATP8,PKN1,SLC16A3,ITPR3,UBC,TNFRSF14,BHLHE40,HSP90AB1,PPP1R13L,PPDPF,PDXK"
"gene_set_query"	"62"	"0.2088"	"PGR"	"PGR"	"23"	"1451"	"0.08556"	"0.389"	"1.397"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,CPNE7,MT-ND3,MT2A,KRT7,MT-CO2,H3F3B,TMEM43,TNFRSF12A,HEG1,AHNAK,SSNA1,NQO1,MT-ATP8,CAPN2,SLC16A3,NDRG1,UBC,BHLHE40,PPDPF,MBTPS1,TPCN1"
"gene_set_query"	"63"	"0.2121"	"IRF2"	"IRF2"	"23"	"1451"	"0.08556"	"0.389"	"1.397"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,ST6GAL1,CPED1,MT-CO2,PFN1,MYL12A,EIF1,TNFRSF12A,TUBB,SPHK1,AHNAK,MT-ATP8,SLC16A3,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,PDXK,MXI1"
"gene_set_query"	"64"	"0.2155"	"CDX2"	"CDX2"	"23"	"1452"	"0.08602"	"0.389"	"1.396"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,EPC1,SOX4,KRT7,MT-CO2,MYL12A,RNF217,STK38L,NCEH1,TNFRSF12A,PPARG,AHNAK,MT-ATP8,CAPN2,UTP25,UBC,BHLHE40,ITGB1,MCM7,ITGB8,ITGA6,TPCN1"
"gene_set_query"	"65"	"0.2189"	"STAT5A"	"STAT5A"	"23"	"1452"	"0.08602"	"0.389"	"1.396"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,EIF1,TUBB,CSTB,RPL15,CD58,MT-ATP8,TARDBP,SAT2,TPM4,UBC,BHLHE40,HSP90AB1,PDXK,TPCN1"
"gene_set_query"	"66"	"0.2222"	"BHLHE40"	"BHLHE40"	"23"	"1453"	"0.08647"	"0.389"	"1.395"	"ReMap--ChIP-seq"	"RPL3,CPNE7,RPL35,RPS11,PFN1,TTYH3,EIF1,VKORC1,TNFRSF12A,TUBB,SSNA1,PKN1,COTL1,SLC16A3,RPS9,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,PPDPF,MXI1"
"gene_set_query"	"67"	"0.2256"	"EHF"	"EHF"	"6"	"266"	"0.08875"	"0.393"	"2.001"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,NCEH1,MT-ATP8,COTL1"
"gene_set_query"	"68"	"0.229"	"TCF7"	"TCF7"	"22"	"1446"	"0.1214"	"0.449"	"1.34"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,SOX4,MT-CO2,BAZ2B,STK38L,PPP3CB,TUBB,CSTB,AHNAK,ZNF106,CD58,MT-ATP8,SLC16A3,PHIP,UBC,BHLHE40,HSP90AB1,PPP1R13L,MCM4,PDXK,TPCN1"
"gene_set_query"	"69"	"0.2323"	"MEF2A"	"MEF2A"	"22"	"1446"	"0.1214"	"0.449"	"1.34"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,MT-ND3,RPL35,MT-CO2,ZFPM2,MYL12A,MYL12B,MTDH,COL1A1,FAM111A,TUBB,CD44,CD58,MT-ATP8,TPM4,UTP25,UBC,BHLHE40,HSP90AB1,PPP1R13L,TPCN1"
"gene_set_query"	"70"	"0.2357"	"AR"	"AR"	"22"	"1449"	"0.1232"	"0.449"	"1.337"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT2A,SAMD12,KRT7,MT-CO2,H3F3B,AHNAK,SSNA1,ATAD2,MT-ATP8,PPP1CB,CAPN2,SLC16A3,ITPR3,NDRG1,UBC,HSPA9,BHLHE40,MCM7,PTPN13,TRIM33"
"gene_set_query"	"71"	"0.2391"	"KLF6"	"KLF6"	"22"	"1449"	"0.1232"	"0.449"	"1.337"	"ReMap--ChIP-seq"	"RPL3,MT2A,KRT7,PFN1,EIF1,TNFRSF12A,CSTB,AHNAK,FLNA,CAPN2,SLC16A3,ITPR3,UBC,BHLHE40,ITGB1,RERE,HSP90AB1,ITGA3,PPDPF,ITGA6,PDXK,TPCN1"
"gene_set_query"	"72"	"0.2424"	"TCF12"	"TCF12"	"22"	"1449"	"0.1232"	"0.449"	"1.337"	"ReMap--ChIP-seq"	"RPL3,CPNE7,RPS11,KRT7,PFN1,TTYH3,VKORC1,TNFRSF12A,TUBB,AHNAK,SSNA1,FLNA,PLXND1,SLC16A3,UBC,BHLHE40,HSP90AB1,MCM7,PPP1R13L,ITGA3,PDXK,TPCN1"
"gene_set_query"	"73"	"0.2458"	"IRF1"	"IRF1"	"22"	"1449"	"0.1232"	"0.449"	"1.337"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT2A,RPS11,MT-CO2,H3F3B,EIF1,FAM111A,TNFRSF12A,TUBB,AHNAK,MT-ATP8,SLC16A3,UBC,BHLHE40,NABP1,RERE,HSP90AB1,MCM7,ITGA3,PDXK,TPCN1"
"gene_set_query"	"74"	"0.2492"	"GRHL2"	"GRHL2"	"22"	"1450"	"0.1238"	"0.449"	"1.336"	"ReMap--ChIP-seq"	"MT2A,KRT7,H3F3B,CHMP1B,TNFRSF12A,SPHK1,CD44,AHNAK,SSNA1,FLNA,CAPN2,SLC16A3,NDRG1,UBC,BHLHE40,PPP1R13L,ITGB8,TGIF1,ITGA3,PPDPF,PDXK,TPCN1"
"gene_set_query"	"75"	"0.2525"	"MAFK"	"MAFK"	"22"	"1451"	"0.1244"	"0.449"	"1.335"	"ReMap--ChIP-seq"	"TRIO,ANTXR1,ZFPM2-AS1,EIF1,CHMP1B,TUBB,ANXA4,RPL15,COTL1,CAPN2,SLC16A3,COL4A2,COL4A1,FTX,UBC,BHLHE40,NABP1,ITGB1,MCM7,PDXK,GNPDA1,VAPA"
"gene_set_query"	"76"	"0.2559"	"BCL11A"	"BCL11A"	"22"	"1451"	"0.1244"	"0.449"	"1.335"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,RPL3,MT-ND3,RPS11,MT-CO2,ZFPM2,PFN1,MYL12A,MYL12B,H3F3B,TUBB,CD44,FLNA,CD58,MT-ATP8,COTL1,SLC16A3,UBC,TNFRSF14,BHLHE40,HSP90AB1"
"gene_set_query"	"77"	"0.2593"	"ETV4"	"ETV4"	"22"	"1451"	"0.1244"	"0.449"	"1.335"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPS11,MT-CO2,PFN1,TTYH3,TNFRSF12A,TUBB,SPHK1,FLNA,ATAD2,MT-ATP8,PLXND1,SLC16A3,RPS9,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L"
"gene_set_query"	"78"	"0.2626"	"SPI1"	"SPI1"	"22"	"1451"	"0.1244"	"0.449"	"1.335"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,VKORC1,CD44,AHNAK,MT-ATP8,PLXND1,COTL1,TPST2,UBC,BHLHE40,NABP1,HSP90AB1,ASAP1,TPCN1"
"gene_set_query"	"79"	"0.266"	"TBX21"	"TBX21"	"22"	"1451"	"0.1244"	"0.449"	"1.335"	"ReMap--ChIP-seq"	"EPC1,RPS11,KCNQ5,ZFPM2,PFN1,MYL12A,MYL12B,EIF1,TUBB,CD44,AHNAK,FLNA,CD58,COTL1,TPM4,UBC,BHLHE40,BCL2,NABP1,HSP90AB1,MXI1,TPCN1"
"gene_set_query"	"80"	"0.2694"	"ZKSCAN1"	"ZKSCAN1"	"22"	"1451"	"0.1244"	"0.449"	"1.335"	"ReMap--ChIP-seq"	"RPL3,CPNE7,RPS11,TNFRSF12A,TUBB,SPHK1,CSTB,AHNAK,SSNA1,PKN1,PLXND1,SLC16A3,RPS9,TPM4,ITPR3,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,PPDPF"
"gene_set_query"	"81"	"0.2727"	"E2F4"	"E2F4"	"22"	"1452"	"0.125"	"0.449"	"1.334"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,FAM111A,VKORC1,TNFRSF12A,TUBB,AHNAK,SSNA1,FLNA,MT-ATP8,PKN1,SLC16A3,UBC,TNFRSF14,NASP,BHLHE40,HSP90AB1,MCM7,PPP1R13L,PPDPF"
"gene_set_query"	"82"	"0.2761"	"NFATC1"	"NFATC1"	"22"	"1452"	"0.125"	"0.449"	"1.334"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,NUDT4,RPL35,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,STK38L,FAM111A,CD44,CD58,MT-ATP8,PHLDB1,SLC16A3,PHIP,BHLHE40,NABP1,HSP90AB1,MCM7,LAMB2"
"gene_set_query"	"83"	"0.2795"	"STAT5B"	"STAT5B"	"22"	"1453"	"0.1256"	"0.449"	"1.333"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,EIF1,VKORC1,CD44,AHNAK,MT-ATP8,CCDC6,COTL1,MAF,UBC,HSPA9,BHLHE40,MCM7,PPDPF"
"gene_set_query"	"84"	"0.2828"	"LEF1"	"LEF1"	"18"	"1161"	"0.1313"	"0.464"	"1.366"	"ReMap--ChIP-seq"	"INTU,EIF1,TNFRSF12A,PXDN,CD44,GPC6,MAF,FTX,PODXL,FGFR1,HSP90AB1,ENOSF1,VPS13B,MCM3,ITGA6,NXN,MXI1,TPCN1"
"gene_set_query"	"85"	"0.2862"	"SOX6"	"SOX6"	"21"	"1440"	"0.167"	"0.514"	"1.283"	"ReMap--ChIP-seq"	"NUDT4,RPS11,ST6GAL1,CPED1,RNF217,H3F3B,TRAM2,TNFRSF12A,TUBB,ANXA4,AHNAK,RPL15,PKN1,SLC16A3,UBC,BHLHE40,HSP90AB1,MCM7,MXI1,TPCN1,VAPA"
"gene_set_query"	"86"	"0.2896"	"MBD4"	"MBD4"	"21"	"1443"	"0.1692"	"0.514"	"1.281"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,NUDT4,RPS11,MT-CO2,BAZ2B,MYL12A,ADH5,MYL12B,EIF1,TUBB,PABPC1,RPL15,GPC6,MT-ATP8,TARDBP,SLC16A3,UBC,HSPA9,HSP90AB1,VAPA"
"gene_set_query"	"87"	"0.2929"	"ZBTB11"	"ZBTB11"	"21"	"1444"	"0.1699"	"0.514"	"1.28"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,ZNF384,H3F3B,VKORC1,TNFRSF12A,MT-ATP8,SLC16A3,UBC,BHLHE40,HSP90AB1,MCM7,ILK,PPP1R13L,DCAF10,VAPA"
"gene_set_query"	"88"	"0.2963"	"TBXT"	"TBXT"	"21"	"1446"	"0.1714"	"0.514"	"1.278"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPS11,MT-CO2,KCNQ5,FZD2,COL1A1,TENM3,TNFRSF12A,PXDN,CD44,YAP1,ATAD2,MT-ATP8,PLXND1,SAT2,PODXL,BHLHE40,FGFR1,CAMK2A"
"gene_set_query"	"89"	"0.2997"	"MEF2C"	"MEF2C"	"21"	"1446"	"0.1714"	"0.514"	"1.278"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,MT-CO2,KCNQ5,ZFPM2,MYL12A,MYL12B,MTDH,TUBB,PXDN,RPL15,MT-ATP8,UBC,BHLHE40,BCL2,GSK3B,HSP90AB1,HEBP2,ASAP1,TPCN1"
"gene_set_query"	"90"	"0.303"	"TP53"	"TP53"	"21"	"1448"	"0.1728"	"0.514"	"1.276"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,CPNE7,MT-ND3,MT-CO2,TTYH3,H3F3B,PLK2,COL1A1,AHNAK,FLNA,GPC6,MT-ATP8,CAPN2,SLC16A3,STARD4-AS1,UBC,BHLHE40,HSP90AB1,ITGA3,PDXK"
"gene_set_query"	"91"	"0.3064"	"PPARG"	"PPARG"	"21"	"1448"	"0.1728"	"0.514"	"1.276"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,KRT7,MT-CO2,MGST1,MYL12A,CHMP1B,TNFRSF12A,CSTB,AHNAK,MT-ATP8,PHLDB1,FRY,CAPN2,COL4A2,COL4A1,UBC,ITGB1,ITGA3,ITGA6,PDXK"
"gene_set_query"	"92"	"0.3098"	"USF1"	"USF1"	"21"	"1450"	"0.1743"	"0.514"	"1.274"	"ReMap--ChIP-seq"	"TRIO,RPS11,KRT7,PFN1,TTYH3,VKORC1,TNFRSF12A,TUBB,CSTB,FLNA,PKN1,COTL1,SLC16A3,RPS9,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,TPCN1"
"gene_set_query"	"93"	"0.3131"	"POU2F2"	"POU2F2"	"21"	"1450"	"0.1743"	"0.514"	"1.274"	"ReMap--ChIP-seq"	"RPL3,CPNE7,RPL35,RPS11,PFN1,H3F3B,EIF1,CD44,CSTB,FLNA,PKN1,COTL1,SLC16A3,TPM4,UBC,BHLHE40,BCL2,HSP90AB1,MCM7,PPP1R13L,TPCN1"
"gene_set_query"	"94"	"0.3165"	"ARID3A"	"ARID3A"	"21"	"1451"	"0.175"	"0.514"	"1.274"	"ReMap--ChIP-seq"	"RPL35,PFN1,MYL12A,MYL12B,ZNF384,H3F3B,EIF1,TRAM2,TNFRSF12A,TUBB,SPHK1,AHNAK,COTL1,SLC16A3,RPS9,UBC,BHLHE40,HSP90AB1,MCM7,PPP1R13L,TPCN1"
"gene_set_query"	"95"	"0.3199"	"GATA1"	"GATA1"	"21"	"1451"	"0.175"	"0.514"	"1.274"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,NUDT4,ST6GAL1,CPED1,MT-CO2,MYL12B,MIER1,TRAM2,USP9X,MT-ATP8,TPST2,H1FX,CYBRD1,BHLHE40,HSP90AB1,MCM7,ITGA4,MXI1,TPCN1,VAPA"
"gene_set_query"	"96"	"0.3232"	"SMAD1"	"SMAD1"	"21"	"1451"	"0.175"	"0.514"	"1.274"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,EIF1,TNFRSF12A,TUBB,SPHK1,AHNAK,FLNA,MT-ATP8,PKN1,RPS9,TPM4,UBC,BHLHE40,HSP90AB1,MCM7"
"gene_set_query"	"97"	"0.3266"	"GFI1B"	"GFI1B"	"21"	"1451"	"0.175"	"0.514"	"1.274"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,MT-CO2,PFN1,H3F3B,EIF1,VKORC1,TNFRSF12A,TUBB,MT-ATP8,PKN1,SLC16A3,RPS9,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,TPCN1"
"gene_set_query"	"98"	"0.33"	"SP4"	"SP4"	"21"	"1452"	"0.1757"	"0.514"	"1.273"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPS11,SNHG14,MT-CO2,PFN1,H3F3B,TNFRSF12A,TUBB,FLNA,MT-ATP8,PHLDB1,RPS9,UBC,H1FX,NASP,FGFR1,HSP90AB1,MCM7,PPP1R13L"
"gene_set_query"	"99"	"0.3333"	"MAFB"	"MAFB"	"21"	"1452"	"0.1757"	"0.514"	"1.273"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,PPP4R1,EPC1,RPS11,MT-CO2,MYL12A,PLK2,EIF1,MT-ATP8,CCDC6,PPP1CB,COTL1,UTP25,UBC,HSPA9,NABP1,GSK3B,HSP90AB1,ASAP1,MBTPS1"
"gene_set_query"	"100"	"0.3367"	"IRF4"	"IRF4"	"21"	"1452"	"0.1757"	"0.514"	"1.273"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,MTDH,FAM111A,CD44,AHNAK,CD58,MT-ATP8,COTL1,UBC,BHLHE40,NABP1,HSP90AB1,MCM7,PPP1R13L,TPCN1"
"gene_set_query"	"101"	"0.3401"	"ZHX1"	"ZHX1"	"21"	"1452"	"0.1757"	"0.514"	"1.273"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,KRT7,MT-CO2,PFN1,TNFRSF12A,TUBB,AHNAK,SSNA1,FLNA,MT-ATP8,SLC16A3,TPM4,UBC,BHLHE40,HSP90AB1,MCM7,PPP1R13L,PPDPF"
"gene_set_query"	"102"	"0.3434"	"PAX5"	"PAX5"	"21"	"1453"	"0.1765"	"0.514"	"1.272"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPS11,SOX4,MT-CO2,PFN1,TTYH3,TUBB,AHNAK,FLNA,MT-ATP8,PKN1,COTL1,SLC16A3,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,TPCN1"
"gene_set_query"	"103"	"0.3468"	"CEBPG"	"CEBPG"	"20"	"1438"	"0.2271"	"0.55"	"1.223"	"ReMap--ChIP-seq"	"EPC1,CPED1,MYL12A,EIF1,CCDC88A,NCEH1,CFAP299,CENPP,FAM13A,PPP1CB,COTL1,UBC,HSPA9,BHLHE40,HEBP2,TGIF1,MCM3,MXI1,UBQLN1,TRIM33"
"gene_set_query"	"104"	"0.3502"	"DUX4"	"DUX4"	"20"	"1441"	"0.2296"	"0.55"	"1.221"	"ReMap--ChIP-seq"	"MYL12A,MYL12B,STK38L,PLK2,EIF1,NCEH1,CC2D2A,ANXA4,ABRACL,GPC6,TARDBP,RORA,PPP1CB,MIR100HG,FUT8,UTP20,CLSPN,ITGB8,LAMB2,VAPA"
"gene_set_query"	"105"	"0.3535"	"TWIST1"	"TWIST1"	"20"	"1441"	"0.2296"	"0.55"	"1.221"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,KRT7,MT-CO2,PFN1,TTYH3,COL1A1,TRAM2,VKORC1,SPHK1,PRIM2,AHNAK,FLNA,MT-ATP8,PHLDB1,PLXND1,SLC16A3,HSP90AB1,ITGA3,PDXK"
"gene_set_query"	"106"	"0.3569"	"ZNF740"	"ZNF740"	"20"	"1442"	"0.2305"	"0.55"	"1.22"	"ReMap--ChIP-seq"	"PFN1,PCNX4,FZD2,ZMYM2,TUBB,FLNA,USP9X,PHLDB1,PLXND1,SAT2,SLC16A3,TPM4,ITPR3,UBC,HSPA9,BHLHE40,HSP90AB1,PPP1R13L,MXI1,ASB7"
"gene_set_query"	"107"	"0.3603"	"MNT"	"MNT"	"20"	"1442"	"0.2305"	"0.55"	"1.22"	"ReMap--ChIP-seq"	"CPNE7,RPL35,RPS11,KRT7,PFN1,MYL12A,MYL12B,TRAM2,TNFRSF12A,TUBB,AHNAK,SSNA1,FLNA,PLXND1,SLC16A3,UBC,BHLHE40,MCM7,PPDPF,MBTPS1"
"gene_set_query"	"108"	"0.3636"	"TERF1"	"TERF1"	"20"	"1447"	"0.2348"	"0.55"	"1.215"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,MT-ND3,CPNE3,RPS11,MT-CO2,PFN1,H3F3B,EIF1,VWA8,CD44,AHNAK,PSMB7,MT-ATP8,PKN1,UBC,HSP90AB1,MCM7,PTPN13,GNPDA1"
"gene_set_query"	"109"	"0.367"	"KMT2A"	"KMT2A"	"20"	"1448"	"0.2357"	"0.55"	"1.215"	"ReMap--ChIP-seq"	"TRIO,SOX4,WSB1,KCNQ5,PCNX4,ANXA4,ABRACL,CENPP,PPP1CB,PHIP,FUT8,CYBRD1,GABPB1-AS1,BCL2,UBE2K,MCM7,ITGA4,VPS13B,MCM4,DCAF10"
"gene_set_query"	"110"	"0.3704"	"SOX9"	"SOX9"	"20"	"1448"	"0.2357"	"0.55"	"1.215"	"ReMap--ChIP-seq"	"KRT7,TTYH3,EIF1,VKORC1,TNFRSF12A,AHNAK,SSNA1,FLNA,TPM4,UBC,BHLHE40,GSK3B,MCM7,ILK,PPP1R13L,ITGB8,ITGA3,PPDPF,ITGA6,PDXK"
"gene_set_query"	"111"	"0.3737"	"NCOA2"	"NCOA2"	"20"	"1449"	"0.2365"	"0.55"	"1.214"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,CPNE3,KRT7,MT-CO2,MYL12A,MYL12B,TNFRSF12A,AHNAK,SSNA1,NQO1,MT-ATP8,CAPN2,SLC16A3,UBC,BHLHE40,SLC25A3,PPP1R13B,TPCN1,TRIM33"
"gene_set_query"	"112"	"0.3771"	"ESRRA"	"ESRRA"	"20"	"1449"	"0.2365"	"0.55"	"1.214"	"ReMap--ChIP-seq"	"RPL3,MT2A,KRT7,MYL12A,MYL12B,H3F3B,EIF1,TNFRSF12A,SSNA1,CCDC6,CAPN2,SLC16A3,CACNB4,UBC,BHLHE40,HSP90AB1,PPP1R13L,ITGA3,LAMB2,TPCN1"
"gene_set_query"	"113"	"0.3805"	"HSF1"	"HSF1"	"20"	"1449"	"0.2365"	"0.55"	"1.214"	"ReMap--ChIP-seq"	"MT-ND4L,CPNE7,MT-ND3,RPL35,RPS11,MT-CO2,COL1A1,VKORC1,CSTB,MEGF6,AHNAK,SSNA1,MRPL54,MT-ATP8,PLXND1,UBC,HSP90AB1,MCM7,PPP1R13L,PDXK"
"gene_set_query"	"114"	"0.3838"	"SNAI2"	"SNAI2"	"20"	"1449"	"0.2365"	"0.55"	"1.214"	"ReMap--ChIP-seq"	"CPNE7,MT2A,RPS11,KRT7,TTYH3,EIF1,TNFRSF12A,SPHK1,CSTB,AHNAK,SSNA1,FLNA,SLC16A3,TPM4,UBC,HSP90AB1,PPP1R13L,ITGA3,PPDPF,PDXK"
"gene_set_query"	"115"	"0.3872"	"CLOCK"	"CLOCK"	"20"	"1449"	"0.2365"	"0.55"	"1.214"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,KRT7,MT-CO2,TTYH3,MYL12A,MYL12B,TERT,ZNF384,H3F3B,CHMP1B,CSTB,MT-ATP8,PLXND1,COTL1,SLC16A3,BHLHE40,HSP90AB1,CAMK2A,ASAP1"
"gene_set_query"	"116"	"0.3906"	"NFKB2"	"NFKB2"	"20"	"1449"	"0.2365"	"0.55"	"1.214"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,TENM3,TCP11L1,KIF1C,CD44,AHNAK,FLNA,CD58,MT-ATP8,CAPN2,UBC,BHLHE40,HSP90AB1,ITGA4,PPDPF,MXI1,TPCN1"
"gene_set_query"	"117"	"0.3939"	"TFAP2C"	"TFAP2C"	"20"	"1450"	"0.2374"	"0.55"	"1.213"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,KRT7,TTYH3,H3F3B,VKORC1,TNFRSF12A,AHNAK,SSNA1,FLNA,MT-ATP8,PLXND1,CAPN2,SLC16A3,UBC,BHLHE40,HSP90AB1,ITGA3,PPDPF"
"gene_set_query"	"118"	"0.3973"	"GATA4"	"GATA4"	"20"	"1450"	"0.2374"	"0.55"	"1.213"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,HACD2,TRAM2,VKORC1,TNFRSF12A,AHNAK,SSNA1,MT-ATP8,CAPN2,SLC16A3,TPM4,CNN3,UBC,BHLHE40,HSP90AB1,PPP1R13L,ITGA6"
"gene_set_query"	"119"	"0.4007"	"FOXK2"	"FOXK2"	"20"	"1451"	"0.2383"	"0.55"	"1.212"	"ReMap--ChIP-seq"	"ST6GAL1,CPED1,RNF217,CADM4,H3F3B,EIF1,VKORC1,TUBB,ANXA4,AHNAK,ZNF106,CAPN2,RPS9,UBC,BHLHE40,RERE,MCM7,ILK,MBTPS1,TPCN1"
"gene_set_query"	"120"	"0.404"	"USF2"	"USF2"	"20"	"1451"	"0.2383"	"0.55"	"1.212"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,WSB1,KRT7,MT-CO2,EIF1,TNFRSF12A,TUBB,SSNA1,MT-ATP8,PKN1,COTL1,SLC16A3,TNFRSF14,HSPA9,BHLHE40,HSP90AB1,MCM7,TPCN1"
"gene_set_query"	"121"	"0.4074"	"NEUROD1"	"NEUROD1"	"20"	"1452"	"0.2392"	"0.55"	"1.211"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,MT-CO2,PFN1,H3F3B,TNFRSF12A,TUBB,SPHK1,AHNAK,MT-ATP8,PKN1,SLC16A3,RPS9,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L"
"gene_set_query"	"122"	"0.4108"	"NFKB1"	"NFKB1"	"20"	"1452"	"0.2392"	"0.55"	"1.211"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,KIF1C,CD44,AHNAK,FLNA,CD58,MT-ATP8,PKN1,CAPN2,UBC,BHLHE40,BCL2,HSP90AB1,MCM7,PPP1R13L,PPDPF,MXI1"
"gene_set_query"	"123"	"0.4141"	"RUNX1"	"RUNX1"	"20"	"1453"	"0.24"	"0.55"	"1.21"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,SOX4,MT-CO2,PFN1,H3F3B,VKORC1,TNFRSF12A,AHNAK,MT-ATP8,PLXND1,SLC16A3,TPM4,UBC,BHLHE40,HSP90AB1,PPP1R13L,ITGA6,TPCN1"
"gene_set_query"	"124"	"0.4175"	"GABPA"	"GABPA"	"20"	"1453"	"0.24"	"0.55"	"1.21"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,VKORC1,TNFRSF12A,SSNA1,MT-ATP8,SLC16A3,UBC,HSP90AB1,MCM7,ILK,PPP1R13L,PPDPF,LAMB2"
"gene_set_query"	"125"	"0.4209"	"MAFF"	"MAFF"	"20"	"1453"	"0.24"	"0.55"	"1.21"	"ReMap--ChIP-seq"	"RPL3,KRT7,PFN1,MYL12A,MYL12B,H3F3B,EIF1,TNFRSF12A,TUBB,PABPC1,AHNAK,SSNA1,CAPN2,SLC16A3,FTX,UBC,BHLHE40,MCM7,PPP1R13L,VAPA"
"gene_set_query"	"126"	"0.4242"	"E2F6"	"E2F6"	"20"	"1453"	"0.24"	"0.55"	"1.21"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,MT-CO2,PFN1,TNFRSF12A,TUBB,SSNA1,FLNA,MT-ATP8,PKN1,SLC16A3,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,PPDPF,MXI1"
"gene_set_query"	"127"	"0.4276"	"ZNF750"	"ZNF750"	"20"	"1454"	"0.2409"	"0.55"	"1.209"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,KRT7,MT-CO2,CHMP1B,CD44,CSTB,AHNAK,SSNA1,MT-ATP8,COTL1,CAPN2,ITPR3,UBC,BHLHE40,GSK3B,ITGA6,PDXK,TRIM33"
