Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"39"	"0.1313"	"TCF4"	"TCF4"	"45"	"1440"	"0.1185"	"0.864"	"1.223"	"ReMap--ChIP-seq"	"MT-CO1,SLC4A2,MT-ND2,MT-CO3,NEBL,GPR137B,MLLT11,ANXA2,MYOF,DENND2A,ZBTB38,NEAT1,FOXP2,S100A6,MALAT1,CD151,ITPR2,NPAS2,BAG1,MT-CYB,ETFA,DUSP10,BMP2K,SEMA3C,MAL2,KLF5,ZMYND8,TNS1,LIMCH1,ACTN4,MXRA8,PYCR1,PTPRF,MT-ATP6,PPP3CA,DHX15,NAALADL2,AKAP6,LTBP3,ZFP36L2,AFDN,SLC2A1,IER5L,DEK,CD9"
"gene_set_query"	"40"	"0.1347"	"TBXT"	"TBXT"	"45"	"1446"	"0.1236"	"0.864"	"1.218"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,DKK3,DDIT4,MT-CO3,FAM124A,LINC00430,CLTC,LRRC1,MRC2,MMP14,ANGPTL2,GRN,PELI2,FLNC,ROR1,MT-CYB,PMEPA1,IL1RAPL1,PPP1R12B,FYN,KLF7,ZMYND8,ACTB,TNS1,SFRP1,PPP1R3B,TENM4,SIPA1L3,PTPRG,MT-ATP6,WARS,MLF2,PRICKLE1,LOXL1,KCTD8,NDUFV1,GULP1,DIAPH3,BAMBI,COL5A2,ELF2,SETBP1,PDLIM7"
"gene_set_query"	"41"	"0.138"	"BATF"	"BATF"	"45"	"1447"	"0.1245"	"0.864"	"1.217"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,DDIT4,MT-CO3,ATF3,PRDX1,CDK17,EDEM1,EMP3,RIC1,FABP5,FAM49A,NEAT1,MALAT1,MSC-AS1,CDK6,MT-CYB,DUSP10,BMP2K,MALT1,CBLB,ACTB,FTH1,B2M,EZR,SLAMF7,RABGAP1L,SH3KBP1,GDI2,MT-ATP6,TMED7,CAP1,WARS,NCOA3,GAB2,EPS15,MIR222HG,FBXW11,ARID5B,UBE2H,AZIN1,TAB2,LAMC1,ARAP2,VIM"
"gene_set_query"	"42"	"0.1414"	"FOXO1"	"FOXO1"	"45"	"1447"	"0.1245"	"0.864"	"1.217"	"ReMap--ChIP-seq"	"CYFIP2,TES,MT-CO1,MT-ND2,DIP2B,EID1,DDIT4,MT-CO3,ABCA1,CDK17,MRC2,ANXA2,MYOF,EMP3,FOS,MMP14,LYPLAL1,LPCAT2,MAP3K4,MITF,NEAT1,MALAT1,ITPR2,LEPROT,KLF7,SPARC,ZMYND8,CBLB,HERC3,RUSC2,ACTN4,MICAL2,STAG1,MT-ATP6,PPP3CA,GAB2,NAPG,HSD17B2,EPS15,RTN3,PHTF2,SLC2A1,LAMC1,DDAH1,MYH9"
"gene_set_query"	"43"	"0.1448"	"MAFK"	"MAFK"	"45"	"1451"	"0.128"	"0.864"	"1.213"	"ReMap--ChIP-seq"	"GMFB,TES,ATP5IF1,CREB3L2,DDIT4,ATF3,PRDX1,ELL2,GPR137B,CLTC,ANXA2,FOS,MMP14,RNF145,APEX1,PHLDA2,ZBTB38,NEAT1,MALAT1,OSBPL3,CDK6,OGT,ASPH,GAPDH,ZMYND8,ACTB,MGST3,DYM,PYCR1,GAB2,PCNA,ESYT2,MEGF9,LOXL1,SCN9A,GPD2,VCP,BMP6,SLC2A1,HKDC1,MYH9,IER5L,NT5C2,LAMB1,VIM"
"gene_set_query"	"44"	"0.1481"	"FOXA2"	"FOXA2"	"45"	"1451"	"0.128"	"0.864"	"1.213"	"ReMap--ChIP-seq"	"CREB3L2,DDIT4,NEDD4L,FLRT2,PRDX1,ABCA1,CADM1,TIPARP,RDX,FN1,ELL2,ANXA2,GSTO1,FOS,FIGN,ZBTB38,NEAT1,MALAT1,LINC01578,CPD,ASPH,LRP1,KLF5,ZMYND8,FTH1,ARL15,ACTN4,EZR,MICAL2,SIPA1L3,MAP1LC3B,SLC20A2,SH3RF2,MEGF9,ARID5B,ZFP36L2,COBLL1,AFDN,BAMBI,DOCK5,PHTF2,LAMC1,DDAH1,MYH9,LAMB1"
"gene_set_query"	"45"	"0.1515"	"MEIS2"	"MEIS2"	"44"	"1440"	"0.1512"	"0.952"	"1.195"	"ReMap--ChIP-seq"	"TES,TFRC,SLC4A2,CREB3L2,DDIT4,ELL2,EMP3,FOS,ASAH1,RIC1,RNF145,FAM49A,NEAT1,MALAT1,DUSP10,ASPH,BMP2K,TSPAN13,ZMYND8,ACTB,FTH1,ARL15,ACTN4,PTK2,CBR1,GAB2,PCNA,RELN,ESYT2,SCN9A,SLC30A1,AFDN,FGF13,TSEN15,SLC2A1,TMEM161B-AS1,NAV1,YWHAZ,MYH9,RALA,ATP1A1,LAMB1,VIM,TAF3"
"gene_set_query"	"46"	"0.1549"	"MEF2C"	"MEF2C"	"44"	"1446"	"0.1572"	"0.952"	"1.19"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,CREB3L2,DDIT4,MT-CO3,ATF3,CDK17,TIPARP,ELL2,GPR137B,MTMR10,CLTC,LYPLAL1,WWOX,AGK,FAM49A,LAMP1,NEAT1,MALAT1,LINC01578,MSC-AS1,MT-CYB,MOXD1,DUSP10,METTL25,MALT1,RABGAP1L,GDI2,SIPA1L3,MT-ATP6,NCOA3,EPS15,MIR222HG,ESYT2,FBXW11,ARID5B,TBL1XR1,BPTF,KLHL29,UBE2H,RABEP1,MYH9,ATP1A1"
"gene_set_query"	"47"	"0.1582"	"PPARG"	"PPARG"	"44"	"1448"	"0.1593"	"0.952"	"1.188"	"ReMap--ChIP-seq"	"MT-CO1,SLC4A2,MT-ND2,DDIT4,MT-CO3,ABCA1,SH3BGRL3,ANXA2,MYOF,FOS,PLIN2,MGLL,NEAT1,S100A6,MALAT1,CD151,NPAS2,TNFRSF10B,MT-CYB,ETFA,ASPH,SEMA3C,LRP1,MAL2,KLF5,ZMYND8,FTH1,PDK1,ACTN4,SOAT1,PTPRF,MT-ATP6,PPP3CA,MAP1LC3B,NAALADL2,PCNA,SORT1,HSPA5,CAPRIN1,SLC2A1,LATS2,DDAH1,MYH9,LUC7L2"
"gene_set_query"	"48"	"0.1616"	"EPAS1"	"EPAS1"	"44"	"1448"	"0.1593"	"0.952"	"1.188"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,DDIT4,MT-CO3,NEDD4L,FAM124A,ABCA1,ELL2,MMP24,FOS,PLIN2,MGLL,CHML,RIC1,LAMP1,TPM2,ZBTB38,FRMD4A,TNFRSF10B,PTPRB,MT-CYB,PMEPA1,GAPDH,SEMA3C,MALT1,GADD45GIP1,LINC01320,TXNRD1,MDGA1,PFKP,ZMYND8,FTH1,PDK1,THAP4,CD109,MT-ATP6,SPTLC2,WARS,ESYT2,KAZN,SLC2A1,DDAH1,NAP1L1"
"gene_set_query"	"49"	"0.165"	"NANOG"	"NANOG"	"44"	"1450"	"0.1614"	"0.952"	"1.186"	"ReMap--ChIP-seq"	"MT-CO1,SLC4A2,PSMD8,DDIT4,MT-CO3,FAM124A,HLCS,FOS,FGF2,MALAT1,ROR1,LINC01578,CD151,CDK6,SLC25A4,FYN,KLF5,ZMYND8,ACTB,ACTN4,SFRP1,PPP1R3B,EZR,OBSL1,PYCR1,TENM4,SLC44A1,PTPRG,MT-ATP6,ACTG1,FBXW11,LTBP3,ZFP36L2,NDUFV1,HMGA2,GULP1,BAMBI,TSEN15,CHD7,YWHAZ,ELF2,DDAH1,IER5L,VIM"
"gene_set_query"	"50"	"0.1684"	"FOSL2"	"FOSL2"	"44"	"1451"	"0.1624"	"0.952"	"1.186"	"ReMap--ChIP-seq"	"SLC4A2,DKK3,DDIT4,FN1,ANXA2,MYOF,EMP3,PHLDA2,TPM2,NEAT1,S100A6,MALAT1,CD151,GLIS2,TNFRSF10B,PMEPA1,ASPH,GAPDH,SEMA3C,LRP1,AHNAK2,KLF7,ZMYND8,ACTB,FTH1,ACTN4,CD109,MICAL2,PYCR1,PTK2,MIR222HG,SH3RF2,ACTG1,LTBP3,ZFP36L2,UBE2H,DOCK5,SLC2A1,DDAH1,MYH9,IER5L,UACA,CD9,VIM"
"gene_set_query"	"51"	"0.1717"	"MAFB"	"MAFB"	"44"	"1452"	"0.1635"	"0.952"	"1.185"	"ReMap--ChIP-seq"	"TES,MT-CO1,MT-ND2,DDIT4,MT-CO3,ATF3,TIPARP,ELL2,CLTC,FOS,PELI2,NEAT1,MALAT1,LINC01578,GLIS3,BAG1,MT-CYB,PHACTR2,VPS13C,ASPH,DSG2,PPM1L,KLF7,ARL15,ACTN4,EZR,PFN2,ZNF706,PTK2,MT-ATP6,MAP1LC3B,WARS,PRMT2,PCNA,KANSL1L,LOXL1,ARID5B,GPD2,WDFY3,ZFP36L2,UBE2H,UBE2B,SLC2A1,ATP1A1"
"gene_set_query"	"52"	"0.1751"	"ZNF584"	"ZNF584"	"43"	"1442"	"0.192"	"1.0"	"1.165"	"ReMap--ChIP-seq"	"CYFIP2,TES,SLC4A2,DDIT4,NCSTN,EDEM1,SH3BGRL3,ANGPTL2,SDAD1,FAM49A,ZBTB38,NEAT1,S100A6,ENY2,PTPRB,SUMO1,SLC25A6,LEPROT,KCP,ZMYND8,ACTB,FTH1,CSTF3,CALM3,PTPRF,MAP1LC3B,CAP1,CBR1,GAB2,ITFG1,RELN,UBE2G2,ACTG1,RTN3,UBE2H,HSPA5,CLK1,DLG1,TMEM161B-AS1,NAV1,HKDC1,NT5C2,LAMB1"
"gene_set_query"	"53"	"0.1785"	"MEIS1"	"MEIS1"	"43"	"1450"	"0.2014"	"1.0"	"1.159"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,PSMD8,EID1,MT-CO3,TMEM126B,ATF6,SF1,NEDD4L,CDK17,TIPARP,MMP24,SH3BGRL3,PRSS12,PLIN2,GRN,PELI2,CARD8,APEX1,FAM49A,NEAT1,LSM7,MT-CYB,DUSP10,NT5C3A,ASPH,SYF2,BMP2K,FYN,SRRM2,INPP4B,CD109,PTK2,MT-ATP6,SPTLC2,CAP1,NCOA3,SLC20A2,MID1,PAN3,LRRFIP2,MYH9,CREB5"
"gene_set_query"	"54"	"0.1818"	"POU2F1"	"POU2F1"	"43"	"1450"	"0.2014"	"1.0"	"1.159"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,ATP5IF1,PSMD8,LINC00894,PARD3,DDIT4,MT-CO3,ATF6,PRDX1,RNF169,APEX1,LPCAT2,LAMP1,SLC16A7,MITF,NEAT1,AAGAB,LINC01578,ENY2,MT-CYB,METTL25,PPP1R12B,GADD45GIP1,SUGCT,TSPAN13,SYT11,CBLB,ACTN4,XRCC6,PTK2,STAG1,C2CD3,MT-ATP6,MAP1LC3B,PRMT2,EXOSC6,PPIP5K2,PPME1,SPECC1,DDX46,S100PBP"
"gene_set_query"	"55"	"0.1852"	"GATA4"	"GATA4"	"43"	"1450"	"0.2014"	"1.0"	"1.159"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,DDIT4,MT-CO3,ANXA2,MYOF,EMP3,FOS,FABP5,APEX1,NEAT1,S100A6,MALAT1,LINC01578,CD151,CPD,MT-CYB,PHACTR2,KLF5,ZMYND8,ACTB,FTH1,ACTN4,EZR,STXBP6,MICAL2,PYCR1,MT-ATP6,MAP1LC3B,SPTLC2,CAP1,MLF2,SH3RF2,SLC30A1,LTBP3,ZFP36L2,UBE2H,BAMBI,SLC2A1,LAMC1,MYH9,IER5L,LAMB1"
"gene_set_query"	"56"	"0.1886"	"NFE2L1"	"NFE2L1"	"42"	"1438"	"0.2316"	"1.0"	"1.141"	"ReMap--ChIP-seq"	"PRDX1,ABCA1,NEBL,EDEM1,GPI,CLTC,CHML,CARD8,APEX1,IPO7,PTAR1,ZBTB38,NEAT1,MSC-AS1,CDK6,ETFA,ASPH,PIK3C3,LRP1,TXNRD1,ZMYND8,ACTB,FTH1,STXBP6,PYCR1,C2CD3,GAB2,SORT1,PPME1,SCN9A,GPD2,HSPA5,BMP6,CAPRIN1,SLC2A1,LRRFIP2,IER5L,ATP1A1,NT5C2,ZNF804A,LAMB1,NAP1L1"
"gene_set_query"	"57"	"0.1919"	"ATF4"	"ATF4"	"42"	"1442"	"0.2368"	"1.0"	"1.137"	"ReMap--ChIP-seq"	"ATP5IF1,DDIT4,ATF6,EPB41L5,NCSTN,EDEM1,LARP6,LYPD6B,MMP24,MMP14,RNF145,MALAT1,UAP1,TNFRSF10B,NBEA,ETFA,DSG2,TXNRD1,FTH1,NTNG1,PYCR1,SH3KBP1,MAP1LC3B,WARS,MEGF9,STEAP3,LMO4,RTN3,UBB,COBLL1,SPECC1,UBE2H,HSPA5,CHCHD10,DLG1,TSEN15,NAV1,PEAK1,HKDC1,MYH9,PRRG1,S100PBP"
"gene_set_query"	"58"	"0.1953"	"IRF1"	"IRF1"	"42"	"1449"	"0.246"	"1.0"	"1.132"	"ReMap--ChIP-seq"	"MT-CO1,SLC4A2,ATP5IF1,DDIT4,MT-CO3,ATF3,PRDX1,ANXA2,MYOF,MMP14,ZBTB38,NEAT1,MALAT1,CD151,MT-CYB,DUSP10,PMEPA1,ASPH,GADD45GIP1,ZMYND8,ACTB,FTH1,B2M,ACTN4,EZR,MT-ATP6,MAP1LC3B,DHX15,MIR222HG,ESYT2,ACTG1,SLC30A1,LTBP3,ZFP36L2,NDUFV1,LGALS3BP,DDX3X,SLC2A1,PALLD,MYH9,UACA,LAMB1"
"gene_set_query"	"59"	"0.1987"	"FOXP1"	"FOXP1"	"42"	"1451"	"0.2486"	"1.0"	"1.13"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,ATP5IF1,MT-CO3,PRDX1,EDEM1,ELL2,EMP3,FOS,NRAS,APEX1,NEAT1,MALAT1,LINC01578,UAP1,MOB4,MT-CYB,ETFA,GAPDH,LRP1,GADD45GIP1,ZMYND8,EZR,CALM3,MT-ATP6,MLF2,PACS1,KANSL1L,EPS15,ACTG1,LMO4,VCP,ZFP36L2,NDUFV1,PAN3,PHTF2,CHD7,YWHAZ,DDAH1,NAP1L1,VIM"
"gene_set_query"	"60"	"0.202"	"EHF"	"EHF"	"9"	"266"	"0.2505"	"1.0"	"1.328"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,RC3H1,MT-CO3,ANXA2,MT-CYB,DSG2,SIPA1L3,MT-ATP6"
"gene_set_query"	"61"	"0.2054"	"CREB3"	"CREB3"	"41"	"1441"	"0.2857"	"1.0"	"1.11"	"ReMap--ChIP-seq"	"SLC4A2,DDIT4,HLCS,NEBL,NETO2,SH3BGRL3,PLIN2,ASAH1,FLNC,CARD8,FAM49A,TPM2,MITF,NEAT1,MALAT1,DUSP10,ASPH,NFAT5,LEPROT,ZMYND8,FTH1,SRRM2,ARL15,ACTN4,TLN1,EZR,OBSL1,DYM,MAP1LC3B,CAP1,CBR1,SLC20A2,SORT1,ESYT2,POGZ,SLC30A1,HSPA5,FGF13,SLC2A1,ELF2,HKDC1"
"gene_set_query"	"62"	"0.2088"	"PAX6"	"PAX6"	"41"	"1442"	"0.2871"	"1.0"	"1.109"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,PSMD8,DDIT4,MT-CO3,ANXA2,MYOF,GAS5,TPM2,NEAT1,MALAT1,CD151,MSC-AS1,MOB4,PTPRB,MT-CYB,SYF2,GAPDH,KLF5,SPARC,ACTN4,SNHG5,MT-ATP6,MIR222HG,SH3RF2,ACTG1,VCP,ZFP36L2,UBB,HSPA5,HMGA2,CLK1,DDX3X,SLC2A1,LAMC1,LRRFIP2,DDAH1,MYH9,IER5L,PDLIM7,VIM"
"gene_set_query"	"63"	"0.2121"	"IRF9"	"IRF9"	"41"	"1442"	"0.2871"	"1.0"	"1.109"	"ReMap--ChIP-seq"	"TFRC,ATP5IF1,DDIT4,HLCS,NEBL,EDEM1,MLLT11,MRC2,SH3BGRL3,MMP14,PLIN2,LYPLAL1,FLNC,CARD8,ZBTB38,MITF,NEAT1,MALAT1,TNFRSF10B,SYF2,ZMYND8,FTH1,ARL15,CBR1,WARS,MFGE8,PRICKLE1,ESYT2,KHSRP,RTN3,ZFP36L2,UBE2H,HSPA5,CCDC137,LGALS3BP,TSEN15,SLC2A1,NAV1,PDLIM7,S100PBP,VIM"
"gene_set_query"	"64"	"0.2155"	"JUNB"	"JUNB"	"41"	"1447"	"0.2943"	"1.0"	"1.105"	"ReMap--ChIP-seq"	"MT-CO1,SLC4A2,MT-ND2,CREB3L2,DDIT4,MT-CO3,PRDX1,SH3BGRL3,EMP3,FOS,PLIN2,FLNC,FAM49A,PHLDA2,ZBTB38,NEAT1,MALAT1,CDK6,MT-CYB,DUSP10,GADD45GIP1,ZMYND8,ACTB,B2M,EZR,SLAMF7,RABGAP1L,PTK2,GDI2,MT-ATP6,EPS15,SLC30A1,LTBP3,ZFP36L2,SLC2A1,LAMC1,MYH9,IER5L,ATP1A1,PDLIM7,VIM"
"gene_set_query"	"65"	"0.2189"	"KMT2A"	"KMT2A"	"41"	"1448"	"0.2958"	"1.0"	"1.105"	"ReMap--ChIP-seq"	"MEF2A,RC3H1,TMEM126B,CGGBP1,TIPARP,EDEM1,RDX,MLLT11,LRRC1,PRSS12,ASAH1,PELI2,ATRNL1,LINC01578,MOB4,CDK6,PHACTR2,ASPH,BMP2K,NFAT5,ZMYND8,HERC3,PPP1R3B,CD109,SLC44A1,LARP1B,GAB2,KANSL1L,ESYT2,MEGF9,PPIP5K2,LMO4,ARID5B,SLC30A1,GPD2,ZFP36L2,HMGA2,PAN3,CHD7,ARAP2,ELF2"
"gene_set_query"	"66"	"0.2222"	"TAL1"	"TAL1"	"41"	"1454"	"0.3045"	"1.0"	"1.1"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,CREB3L2,DDIT4,MT-CO3,CDK17,EDEM1,SH3BGRL3,EMP3,FOS,PLIN2,APEX1,ZBTB38,NEAT1,S100A6,MALAT1,ITPR2,MT-CYB,DUSP10,FYN,GADD45GIP1,ZMYND8,ACTB,ARL15,ACTN1,ACTN4,EZR,MICAL2,MT-ATP6,CAP1,NCOA3,GAB2,MLF2,ESYT2,LTBP3,ZFP36L2,UBE2H,SLC2A1,MYH9,RALA,PDLIM7"
"gene_set_query"	"67"	"0.2256"	"ZNF318"	"ZNF318"	"40"	"1440"	"0.3395"	"1.0"	"1.083"	"ReMap--ChIP-seq"	"TES,SLC4A2,CREB3L2,DDIT4,ATF6,ATF3,NCSTN,ELL2,EMP3,FOS,PLIN2,RIC1,NEAT1,S100A6,MALAT1,LINC01578,DUSP10,PFKP,FTH1,B2M,ACTN4,MBTD1,PYCR1,PTK2,WARS,ITFG1,EPS15,SORT1,ARID5B,ZFP36L2,CLK1,DDX3X,SLC2A1,ELF2,PALLD,HKDC1,MYH9,LUC7L2,S100PBP,VIM"
"gene_set_query"	"68"	"0.229"	"MBD4"	"MBD4"	"40"	"1443"	"0.3441"	"1.0"	"1.081"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,DDIT4,MT-CO3,TMEM126B,SEH1L,NEDD4L,ADAMTS16,FN1,ELL2,PLIN2,GAS5,NRAS,IGFBP3,NEAT1,MALAT1,LINC01578,ENY2,ITPR2,ZRANB2-AS2,MOB4,CDK6,MT-CYB,HMGCS1,DSG2,GAPDH,ACSS3,FTH1,SCFD1,SNHG5,MT-ATP6,MAP1LC3B,ZFP36L2,UBB,HSPA5,HMGA2,CLK1,TBCK,DDX3X,NDUFS1"
"gene_set_query"	"69"	"0.2323"	"POU4F2"	"POU4F2"	"40"	"1449"	"0.3534"	"1.0"	"1.076"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,CREB3L2,DDIT4,MT-CO3,ABCA1,NEBL,EMP3,FOS,MMP16,GRN,FIGN,ETNK1,DACH1,PNISR,MALAT1,MT-CYB,MMS22L,SYF2,PPP1R12B,GADD45GIP1,SYT11,ZMYND8,LIMCH1,ACTN4,THAP4,SNHG5,MT-ATP6,PRMT2,PCNA,KANSL1L,PEX14,ESYT2,NDUFA11,KHSRP,VCP,HSPA5,AFDN,TSEN15,MMP2"
"gene_set_query"	"70"	"0.2357"	"ARID2"	"ARID2"	"40"	"1451"	"0.3565"	"1.0"	"1.075"	"ReMap--ChIP-seq"	"SLC4A2,ATP5IF1,DDIT4,NEDD4L,PRDX1,CDK17,FN1,ELL2,ANXA2,ECHS1,NEAT1,MALAT1,LINC01578,CD151,CDK6,ASPH,ACSS3,ZMYND8,ACTB,FTH1,ACTN4,MXRA8,TLN1,PYCR1,MAP1LC3B,MLF2,PCNA,SLC20A2,RELN,NDUFA11,CYBA,ZFP36L2,COBLL1,CLK1,CHD7,SLC2A1,YWHAZ,MYH9,SHANK2,ATP1A1"
"gene_set_query"	"71"	"0.2391"	"ATF2"	"ATF2"	"40"	"1451"	"0.3565"	"1.0"	"1.075"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,DDIT4,MT-CO3,ATF6,SF1,TIPARP,FOS,GAS5,FGF2,NEAT1,MALAT1,ROR1,LINC01578,MT-CYB,DUSP10,GAPDH,SLC25A6,GADD45GIP1,ZMYND8,ACTB,FTH1,B2M,SRRM2,CSNK1E,EZR,OBSL1,SLAMF7,MT-ATP6,MFGE8,PCNA,RANBP1,FBXW11,ARID5B,ZFP36L2,NDUFV1,UBE2H,AZIN1,SLC2A1,PDLIM7"
"gene_set_query"	"72"	"0.2424"	"TCF7L2"	"TCF7L2"	"40"	"1451"	"0.3565"	"1.0"	"1.075"	"ReMap--ChIP-seq"	"TES,MT-CO1,SLC4A2,MT-ND2,DDIT4,MT-CO3,ANXA2,MYOF,EMP3,FOS,APEX1,NEAT1,S100A6,MALAT1,LINC01578,CD151,GLIS2,MT-CYB,ASPH,SEMA3C,KLF5,ZMYND8,ACTB,ACTN4,PYCR1,MT-ATP6,MAP1LC3B,SH3RF2,ACTG1,ARID5B,TBL1XR1,LTBP3,ZFP36L2,HMGA2,BMP6,CHD7,DDAH1,MYH9,IER5L,VIM"
"gene_set_query"	"73"	"0.2458"	"BACH1"	"BACH1"	"40"	"1452"	"0.3581"	"1.0"	"1.074"	"ReMap--ChIP-seq"	"MT-CO1,SLC4A2,MT-ND2,EWSR1,DDIT4,MT-CO3,NEDD4L,PRDX1,MLLT11,PHLDA2,NEAT1,MALAT1,CD151,CDK6,MT-CYB,ASPH,GAPDH,ZMYND8,ACTB,FTH1,MXRA8,PYCR1,HIBADH,MT-ATP6,ITFG1,SLC20A2,ESYT2,ACTG1,GPD2,VCP,ZFP36L2,CCDC137,BMP6,CAPRIN1,SLC2A1,ELF2,HKDC1,LUC7L2,USP14,IER5L"
"gene_set_query"	"74"	"0.2492"	"SOX6"	"SOX6"	"39"	"1440"	"0.399"	"1.0"	"1.055"	"ReMap--ChIP-seq"	"TFRC,ATP5IF1,CREB3L2,DDIT4,NEDD4L,PRDX1,ELL2,MLLT11,FOS,ASAH1,RNF145,ZBTB38,NEAT1,MALAT1,LINC01578,TNFRSF10B,DUSP10,LRP1,ZMYND8,ACTB,FTH1,ARL15,EZR,RABGAP1L,MICAL2,MAP1LC3B,GAB2,ITFG1,EPS15,ESYT2,ZFP36L2,NDUFV1,HSPA5,AFDN,BAMBI,SLC2A1,ELF2,HKDC1,VIM"
"gene_set_query"	"75"	"0.2525"	"ZEB2"	"ZEB2"	"39"	"1446"	"0.4087"	"1.0"	"1.051"	"ReMap--ChIP-seq"	"TFRC,ATP5IF1,PSMD8,DDIT4,NEDD4L,EDEM1,MLLT11,SH3BGRL3,EMP3,PLIN2,FLNC,RNF145,APEX1,NEAT1,MALAT1,LINC01578,BMP2K,ZMYND8,ACTB,FTH1,ARL15,ACTN4,TLN1,EZR,MICAL2,CALU,CALM3,GAB2,ESYT2,SCN9A,TBL1XR1,LTBP3,AFDN,SLC2A1,YWHAZ,ELF2,MYH9,RALA,VIM"
"gene_set_query"	"76"	"0.2559"	"HOXA9"	"HOXA9"	"39"	"1451"	"0.4168"	"1.0"	"1.047"	"ReMap--ChIP-seq"	"MT-CO1,RAPH1,MT-ND2,CREB3L2,NCKAP5,EWSR1,MT-CO3,CGGBP1,PRDX1,CDK17,TIPARP,PRSS12,EXOC6,CARD8,PLXDC2,IPO7,STK33,TNFRSF10B,MT-CYB,DUSP10,ASPH,LRP1,CBLB,ZNF714,TLN1,EZR,NKAIN2,DYM,PTK2,MT-ATP6,PPP3CA,MAP1LC3B,SLC20A2,SORT1,FBXW11,CBX6,PAN3,DEK,VIM"
"gene_set_query"	"77"	"0.2593"	"NR2C2"	"NR2C2"	"39"	"1451"	"0.4168"	"1.0"	"1.047"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,CLNS1A,DDIT4,MT-CO3,GAS5,TPK1,PTAR1,PNISR,NEAT1,MALAT1,LSM7,MT-CYB,ASPH,SYF2,PPP1R12B,GADD45GIP1,ZMYND8,MXRA8,TLN1,PYCR1,MT-ATP6,PCNA,SLC20A2,RANBP1,SORT1,UBE2G2,PEX14,VCP,LTBP3,NDUFV1,HSPA5,UBE2B,ACBD3,LRRFIP2,HKDC1,NDUFS1,RALA,S100PBP"
"gene_set_query"	"78"	"0.2626"	"ESR2"	"ESR2"	"38"	"1439"	"0.4598"	"1.0"	"1.028"	"ReMap--ChIP-seq"	"MEF2A,RC3H1,DDIT4,ATF3,NEBL,TIPARP,FOS,PLIN2,CHML,PROS1,DACH1,MAP3K4,IGFBP5,MITF,FRMD5,MALAT1,DSC2,CD151,OSBPL3,GAPDH,NFAT5,KLF7,TNS1,PTPRF,COX5A,ACTG1,USP53,LTBP3,UBE2H,CHD7,LAMC1,DDAH1,HKDC1,MYH9,SHANK2,RALA,IER5L,ERCC6"
"gene_set_query"	"79"	"0.266"	"SMAD4"	"SMAD4"	"38"	"1440"	"0.4615"	"1.0"	"1.028"	"ReMap--ChIP-seq"	"PARD3,DDIT4,NEDD4L,ZNF148,CADM1,TIPARP,RDX,MLLT11,HRK,MRC2,ANKRD50,ATRNL1,NEAT1,FOXP2,ROR1,LINC01578,MOB4,CDK6,PMEPA1,BMP2K,KLF7,SOAT1,NTNG1,STAG1,MYO5B,LARP1B,WARS,KANSL1L,LOXL1,WDFY3,USP53,ZFP36L2,DIAPH3,BAMBI,ACBD3,IQCJ-SCHIP1,SETBP1,DDAH1"
"gene_set_query"	"80"	"0.2694"	"TWIST1"	"TWIST1"	"38"	"1441"	"0.4631"	"1.0"	"1.027"	"ReMap--ChIP-seq"	"TES,MT-CO1,SLC4A2,MT-ND2,CREB3L2,DDIT4,MT-CO3,MRC2,ANXA2,EMP3,FLNC,LPCAT2,NEAT1,S100A6,MALAT1,CD151,LSM7,MT-CYB,ASPH,SEMA3C,GADD45GIP1,KLF7,ACTB,TNS1,ACTN1,OBSL1,PYCR1,MT-ATP6,MAP1LC3B,MLF2,PRICKLE1,LOXL1,ACTG1,LTBP3,ZFP36L2,SLC2A1,PTGIS,LAMB1"
"gene_set_query"	"81"	"0.2727"	"TERF2"	"TERF2"	"38"	"1447"	"0.473"	"1.0"	"1.022"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,MT-CO3,ATF6,ATF3,HLCS,PRDX1,TIPARP,EDEM1,GPR137B,ANXA2,PLIN2,MGLL,ASAH1,USO1,SLC16A7,PNISR,ZBTB38,MALAT1,BAG1,TNFRSF10B,MT-CYB,SYF2,NFAT5,GADD45GIP1,PFKP,EZR,SLAMF7,MT-ATP6,PPP3CA,PACS1,ESYT2,POGZ,ZFP36L2,NDUFV1,MYH9,S100PBP,VIM"
